Participant Private ID,UTC Date and Time,Experiment Version,Participant Device,Participant Browser,randomiser-evbs,attention_start,attention_start object-14 Quantised,consent1,consent2,consent3,consent4,recontact,recontact object-19 Quantised,age_month,age_year,gender,gender_other,worksit,worksit_other,education,education_other,ideology,partisanship,partisanship_other,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,crt1,crt2,crt3,o_immigration,o_climate,o_punishment,o_teaculture,o_brain,attention_check,o_discrimination,o_cats,o_selfenhancement,o_adoption,o_gender,dog01,dog02,dog03,dog04,dog05,dog06,dog07,dog08,dog09,dog10,dog11,attention_end,age_corrected
11694733,12/09/2024 11:34:38,38,Desktop or Laptop,Chrome 127.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,37,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,47,0,0,24,35,4,10,39,Strongly agree,Strongly disagree,Strongly agree,Neutral,Neutral,Strongly agree,Strongly disagree,Strongly agree,Neutral,Strongly disagree,Neutral,Neutral,Agree,Strongly disagree,Agree,Agree,Neutral,Agree,Neutral,Agree,Strongly disagree,Disagree,Yes,37
11694734,12/09/2024 11:34:24,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,37,female,,Working in the household,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Labour,,0,50,40,50,0,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Neutral,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Yes,37
11694743,12/09/2024 11:35:32,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,28,female,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,70,40,70,0,4,50,30,Strongly disagree,Strongly agree,Disagree,Neutral,Neutral,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Disagree,Yes,28
11694744,12/09/2024 11:35:35,38,Desktop or Laptop,Firefox 130.0,Start M,Yes,1,1,1,1,1,Yes,1,2,24,male,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Green,,5,35,30,65,5,4,10,39,Disagree,Strongly agree,Strongly disagree,Agree,Neutral,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly disagree,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Yes,24
11694747,12/09/2024 11:35:45,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,32,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,90,40,19,0,8,10,41,Disagree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Disagree,Agree,Strongly disagree,Neutral,Neutral,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Yes,32
11694748,12/09/2024 11:35:53,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,36,female,,Employed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Labour,,0,42,17,23,14,8,50,20,Strongly agree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Yes,36
11694749,12/09/2024 11:36:07,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,26,__other,Non Binary,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Green,,0,77,77,100,0,4,5,20,Strongly disagree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,26
11694753,12/09/2024 11:36:35,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,27,female,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,0,90,54,79,0,8,50,20,Strongly disagree,Agree,Disagree,Neutral,Neutral,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree,Strongly disagree,Neutral,Neutral,Neutral,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Disagree,Yes,27
11694755,12/09/2024 11:36:52,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,1,25,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,10,40,30,44,0,4,10,39,Neutral,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Agree,Neutral,Disagree,Yes,25
11694757,12/09/2024 11:36:55,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,1,23,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,0,85,63,72,0,8,10,20,Strongly disagree,Strongly agree,Neutral,Agree,Neutral,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Disagree,Disagree,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Yes,23
11694762,12/09/2024 11:37:08,38,Desktop or Laptop,Chrome 126.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,25,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,14,69,55,82,10,8,10,39,Disagree,Strongly agree,Agree,Agree,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Neutral,Yes,25
11694764,12/09/2024 11:37:10,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,25,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,7,73,23,69,0,4,10,39,Disagree,Agree,Disagree,Agree,Neutral,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Disagree,Yes,25
11694769,12/09/2024 11:37:43,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,1,22,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,5,70,30,30,0,4,10,39,Disagree,Strongly agree,Neutral,Agree,Neutral,Strongly agree,Agree,Neutral,Strongly agree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Yes,22
11694770,12/09/2024 11:37:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,22,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,45,69,50,63,13,4,10,39,Agree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Agree,Neutral,Strongly disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Strongly agree,Disagree,Neutral,Yes,22
11694776,12/09/2024 11:38:17,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,2,33,female,,Self-employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Liberal Democrat,,0,75,85,75,0,4,10,39,Neutral,Strongly agree,Neutral,Agree,Neutral,Strongly agree,Agree,Neutral,Neutral,Disagree,Strongly disagree,Neutral,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,Neutral,Agree,Disagree,Agree,Yes,33
11694780,12/09/2024 11:38:30,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,35,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,51,86,40,50,46,4,50,20,Agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Strongly agree,Disagree,Agree,Yes,35
11694784,12/09/2024 11:39:12,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,10,25,male,,Self-employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Reform UK,,5,5,10,15,50,8,50,20,Agree,Neutral,Agree,Agree,Agree,Strongly agree,Neutral,Disagree,Neutral,Disagree,Neutral,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Neutral,Neutral,Agree,Agree,Yes,25
11694786,12/09/2024 11:39:19,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,22,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,10,95,90,95,0,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Disagree,Agree,Yes,22
11694787,12/09/2024 11:39:25,38,Desktop or Laptop,Chrome 127.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,32,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,9,87,68,47,21,8,10,39,Disagree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,32
11694788,12/09/2024 11:39:38,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,32,female,,Working in the household,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,0,73,58,95,0,8,10,20,Disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly agree,Strongly agree,Neutral,Neutral,Strongly agree,Disagree,Neutral,Strongly agree,Neutral,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Neutral,Yes,32
11694793,12/09/2024 11:39:59,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,22,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Plaid Cymru,,0,100,25,100,0,8,10,39,Strongly disagree,Strongly agree,Agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Agree,,22
11694794,12/09/2024 11:40:03,38,Desktop or Laptop,Chrome 127.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,27,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Labour,,22,96,48,94,3,4,50,20,Disagree,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Strongly agree,Neutral,Agree,Disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Yes,27
11694795,12/09/2024 11:40:04,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,21,female,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,9,64,48,40,1,4,10,39,Disagree,Agree,Disagree,Neutral,Neutral,Strongly agree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Neutral,Disagree,Yes,21
11694797,12/09/2024 11:40:09,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,7,35,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,15,69,40,62,2,4,50,39,Disagree,Strongly agree,Disagree,Agree,Neutral,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly disagree,Neutral,Agree,Disagree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Agree,Yes,35
11694799,12/09/2024 11:40:26,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,37,female,,At university,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly left,Labour,,4,90,54,71,2,8,50,20,Strongly disagree,Agree,Strongly disagree,Strongly agree,Neutral,Strongly agree,Agree,Agree,Disagree,Neutral,Strongly disagree,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Disagree,Neutral,Yes,37
11694800,12/09/2024 11:40:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,0,31,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Moderate,Labour,,0,71,48,49,51,8,10,39,Agree,Agree,Strongly agree,Neutral,Agree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Agree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Neutral,Yes,31
11694801,12/09/2024 11:40:46,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,26,male,,Unemployed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Moderate,Labour,,4,34,19,16,24,8,10,39,Agree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Agree,Neutral,Strongly agree,Neutral,Agree,Neutral,Disagree,Neutral,Strongly agree,Agree,Agree,Agree,Yes,26
11694804,12/09/2024 11:41:08,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,No,2,5,21,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Liberal Democrat,,7,40,55,42,0,8,50,39,Neutral,Agree,Agree,Neutral,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Yes,21
11694811,12/09/2024 11:41:36,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,33,female,,Unemployed,,Secondary school up to 16 years (GCSEs or equivalent),,Left,Green,,0,35,24,88,6,4,10,39,Strongly agree,Strongly agree,Neutral,Agree,Agree,Strongly agree,Agree,Agree,Neutral,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Agree,Strongly agree,Neutral,Agree,Strongly agree,Strongly agree,Neutral,Disagree,Yes,33
11694812,12/09/2024 11:41:38,38,Desktop or Laptop,Edge 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,2,31,male,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Left,Liberal Democrat,,25,60,65,35,10,8,10,25,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Agree,Neutral,Disagree,Strongly agree,Neutral,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Yes,31
11694816,12/09/2024 11:42:03,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,28,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Liberal Democrat,,4,80,100,100,0,8,10,39,Disagree,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Yes,28
11694817,12/09/2024 11:42:02,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,36,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Liberal Democrat,,18,75,85,68,1,8,10,20,Strongly disagree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Yes,36
11694818,12/09/2024 11:42:07,38,Desktop or Laptop,Opera 112.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,30,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Extremely left,Green,,0,40,30,75,1,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Neutral,Yes,30
11694820,12/09/2024 11:42:15,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,9,32,male,,Employed,,"Ph.D, D.Phil or equivalent",,Slightly left,Labour,,0,83,82,78,0,24,10,39,Disagree,Strongly agree,Neutral,Neutral,Strongly agree,Strongly agree,Strongly agree,Neutral,Disagree,Agree,Disagree,Disagree,Strongly agree,Disagree,Agree,Strongly agree,Strongly disagree,Neutral,Strongly agree,Strongly agree,Disagree,Disagree,Yes,32
11694821,12/09/2024 11:42:17,38,Desktop or Laptop,Firefox 130.0,Start M,Yes,1,1,1,1,1,Yes,1,6,29,male,,Self-employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Green,,0,42,35,95,0,8,50,20,Disagree,Agree,Agree,Agree,Neutral,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,Neutral,Agree,Disagree,Agree,Neutral,Neutral,Agree,Disagree,Neutral,Neutral,Agree,Yes,29
11694822,12/09/2024 11:42:19,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,9,18,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,10,67,55,89,1,4,10,39,Disagree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Neutral,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Yes,18
11694866,12/09/2024 11:43:16,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,3,31,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,SNP,,0,80,80,100,0,8,10,39,Disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly agree,Agree,Neutral,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Yes,31
11694867,12/09/2024 11:43:14,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,No,2,8,30,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Green,,0,10,60,100,0,8,50,20,Strongly disagree,Agree,Disagree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly agree,Agree,Disagree,Disagree,Yes,30
11694869,12/09/2024 11:43:23,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,11,35,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Right,Conservative,,40,19,32,37,60,4,10,20,Neutral,Neutral,Disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Neutral,Disagree,Neutral,Neutral,Strongly agree,Agree,Neutral,Agree,Disagree,Neutral,Neutral,Neutral,Disagree,Neutral,Yes,35
11694870,12/09/2024 11:43:32,38,Desktop or Laptop,Firefox 130.0,Start M,Yes,1,1,1,1,1,Yes,1,3,36,female,,__other,long term sick,Secondary school up to 16 years (GCSEs or equivalent),,Extremely left,__other,none,0,0,0,18,0,8,10,10,Strongly disagree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Strongly agree,Neutral,Disagree,Strongly agree,Strongly disagree,Agree,Strongly disagree,Disagree,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Disagree,Yes,36
11694871,12/09/2024 11:43:43,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,34,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,7,76,59,71,3,4,10,39,Disagree,Agree,Disagree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Yes,34
11694874,12/09/2024 11:43:54,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,10,30,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly left,Labour,,49,74,66,29,0,8,50,39,Disagree,Strongly agree,Neutral,Agree,Agree,Strongly agree,Strongly agree,Agree,Neutral,Strongly agree,Strongly disagree,Neutral,Strongly agree,Disagree,Agree,Agree,Strongly disagree,Agree,Neutral,Agree,Disagree,Disagree,Yes,30
11694876,12/09/2024 11:44:06,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,10,20,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,0,72,22,100,0,4,50,39,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Neutral,Agree,Strongly disagree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Neutral,Yes,20
11694877,12/09/2024 11:44:25,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,10,21,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,20,72,80,86,0,8,50,20,Strongly disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Neutral,Agree,Agree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,Agree,Disagree,Agree,Agree,Strongly agree,Disagree,Disagree,Yes,21
11694879,12/09/2024 11:44:35,38,Desktop or Laptop,Opera 113.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,2,21,male,,At university,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Extremely left,Green,,0,65,55,70,0,4,10,39,Strongly disagree,Strongly agree,Disagree,Neutral,Neutral,Strongly agree,Strongly agree,Neutral,Agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Neutral,Neutral,Yes,21
11694880,12/09/2024 11:45:30,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,34,male,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,41,22,49,58,85,8,10,20,Neutral,Neutral,Agree,Neutral,Neutral,Strongly agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Yes,34
11694881,12/09/2024 11:45:04,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,21,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,10,88,77,100,0,8,10,20,Strongly disagree,Strongly agree,Neutral,Neutral,Agree,Strongly agree,Strongly agree,Agree,Neutral,Strongly disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,21
11694884,12/09/2024 11:45:30,38,Desktop or Laptop,Chrome 116.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,34,female,,Employed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly left,Labour,,24,75,50,50,50,8,50,20,Strongly disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Yes,34
