Participant Private ID,UTC Date and Time,Experiment Version,Participant Device,Participant Browser,randomiser-evbs,attention_start,attention_start object-14 Quantised,consent1,consent2,consent3,consent4,recontact,recontact object-19 Quantised,age_month,age_year,gender,gender_other,worksit,worksit_other,education,education_other,ideology,partisanship,partisanship_other,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,crt1,crt2,crt3,o_immigration,o_climate,o_punishment,o_teaculture,o_brain,attention_check,o_discrimination,o_cats,o_selfenhancement,o_adoption,o_gender,dog01,dog02,dog03,dog04,dog05,dog06,dog07,dog08,dog09,dog10,dog11,attention_end,age_corrected,subj_idx,ideology_num,edu_group,age_group,questionnaire_attention_check,crt_correct,dog02_r,dog04_r,dog05_r,dog07_r,dog08_r,dog09_r,dogmatism,affective_polarisation,m_climate,m_immigration,m_punishment,m_teaculture,m_brain,m_gender,m_discrimination,m_adoption,m_selfenhancement,m_cats,s_climate,s_immigration,s_punishment,s_teaculture,s_brain,s_gender,s_discrimination,s_adoption,s_selfenhancement,s_cats,ideo_group,ideo_strength,ideo_m_climate,ideo_m_adoption,ideo_m_punishment,ideo_m_gender,ideo_m_discrimination,ideo_m_immigration,ideo_m_teaculture,ideo_m_brain,ideo_m_cats,self_m_enhancement
11694900,12/09/2024 11:48:09,38,Desktop or Laptop,Firefox 130.0,Start P,Yes,1,1,1,1,1,Yes,1,2,20,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,12,72,30,60,0,4,50,41,Disagree,Agree,Agree,Agree,Agree,Strongly agree,Disagree,Disagree,Neutral,Disagree,Agree,3,4,2,2,4,2,4,4,4,3,2,Yes,20,390,3,ISCED 3-4,18-24,passed,1,2,4,2,2,2,2,26,27.46925554142303,Higher,Lower,Higher,Higher,Higher,Lower,Higher,Higher,Neutral,Higher,1,1,1,1,1,1,1,1,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694905,12/09/2024 11:49:02,38,Desktop or Laptop,Chrome 126.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,5,18,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,20,93,60,20,0,4,10,20,Neutral,Agree,Neutral,Strongly agree,Neutral,Strongly agree,Agree,Neutral,Agree,Strongly agree,Strongly disagree,2,4,4,4,4,2,4,4,4,2,3,Yes,18,133,3,ISCED 3-4,18-24,passed,2,2,2,2,2,2,2,25,33.46401051876478,Higher,Neutral,Neutral,Higher,Neutral,Higher,Lower,Lower,Lower,Neutral,1,,,2,,2,1,2,1,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694907,12/09/2024 11:49:20,38,Apple iPhone,Mobile Safari 17.6,Start M,Yes,1,1,1,1,1,Yes,1,2,39,female,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,15,82,80,75,7,4,10,39,Strongly disagree,Strongly agree,Disagree,Neutral,Agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,1,5,2,5,5,2,5,5,5,3,1,Yes,39,130,2,ISCED 5-8,Above 32,passed,3,1,1,1,1,1,1,15,33.486713783230506,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Higher,Lower,2,2,1,,1,2,1,2,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694908,12/09/2024 11:49:16,38,Desktop or Laptop,Chrome 126.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,8,21,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Labour,,16,96,41,9,15,8,50,20,Strongly disagree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,2,5,2,5,4,2,5,4,5,3,1,Yes,21,132,2,ISCED 3-4,18-24,passed,0,1,1,2,1,2,1,18,32.22793819033417,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Higher,2,2,1,1,1,2,1,2,2,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694913,12/09/2024 11:49:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,8,19,male,,Unemployed,,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",,Slightly right,Reform UK,,60,32,36,35,60,8,10,38,Strongly agree,Neutral,Strongly agree,Strongly agree,Agree,Strongly agree,Neutral,Agree,Disagree,Disagree,Neutral,3,3,2,4,4,2,2,3,4,3,3,Yes,19,392,5,ISCED 5-8,18-24,passed,1,3,2,2,4,3,2,29,12.642784503423286,Neutral,Higher,Higher,Higher,Higher,Neutral,Neutral,Higher,Higher,Lower,,2,2,2,1,,,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694920,12/09/2024 11:50:43,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,No,2,2,35,male,,Self-employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Conservative,,67,4,31,42,57,8,10,20,Strongly agree,Strongly disagree,Neutral,Neutral,Agree,Strongly agree,Disagree,Neutral,Disagree,Disagree,Agree,3,5,3,4,5,3,4,4,5,2,3,Yes,35,137,6,ISCED 3-4,Above 32,passed,1,1,2,1,2,2,1,23,21.90342438980718,Lower,Higher,Neutral,Neutral,Higher,Lower,Higher,Higher,Higher,Neutral,2,2,,,1,1,1,1,1,,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694923,12/09/2024 11:50:52,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,11,33,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Left,Labour,,19,68,60,66,2,8,1,20,Disagree,Agree,Agree,Strongly agree,Neutral,Strongly agree,Strongly agree,Agree,Neutral,Neutral,Disagree,2,3,3,4,4,2,3,4,4,4,4,Yes,33,135,2,ISCED 5-8,Above 32,passed,0,3,2,2,3,2,2,29,27.202941017470888,Higher,Lower,Higher,Higher,Neutral,Higher,Lower,Neutral,Neutral,Lower,1,1,1,2,,1,2,,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694928,12/09/2024 11:51:50,38,Desktop or Laptop,Opera 112.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,4,20,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,10,50,65,75,0,4,10,39,Neutral,Strongly agree,Strongly disagree,Agree,Neutral,Strongly agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly disagree,3,4,2,5,4,2,4,5,4,2,3,Yes,20,495,2,ISCED 3-4,18-24,passed,3,2,1,2,2,1,2,22,29.832867780352597,Higher,Neutral,Lower,Higher,Neutral,Higher,Lower,Lower,Higher,Higher,2,,2,1,,2,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694929,12/09/2024 11:51:56,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,4,37,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Reform UK,,0,10,20,30,80,8,10,20,Strongly agree,Neutral,Agree,Strongly agree,Neutral,Strongly agree,Neutral,Neutral,Disagree,Neutral,Disagree,2,4,3,4,4,2,4,4,5,4,2,Yes,37,139,5,ISCED 5-8,Above 32,passed,1,2,2,2,2,2,1,24,27.85677655436824,Neutral,Higher,Higher,Higher,Neutral,Higher,Neutral,Neutral,Higher,Neutral,,2,1,2,,1,,,1,,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694936,12/09/2024 11:52:44,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,0,22,female,,Unemployed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Extremely left,Green,,0,73,50,89,0,4,10,39,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly disagree,2,4,2,4,4,2,4,4,4,3,2,Yes,22,393,1,ISCED 3-4,18-24,passed,3,2,2,2,2,2,2,23,36.77281604663967,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Lower,Lower,2,2,2,,1,2,2,1,1,2,Left,3,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694939,12/09/2024 11:53:03,38,Desktop or Laptop,Chrome 128.0.0.0,Start M,Yes,1,1,1,1,1,Yes,1,6,36,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,0,72,27,11,0,8,10,39,Neutral,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Neutral,Neutral,Agree,Disagree,2,5,1,4,5,2,5,4,5,2,4,Yes,36,155,3,ISCED 3-4,Above 32,passed,2,1,2,1,1,2,1,19,26.884940022250372,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Neutral,Neutral,1,,2,1,1,1,1,1,,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694943,12/09/2024 11:53:23,38,Desktop or Laptop,Chrome 126.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,10,31,female,,Employed,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Slightly left,Labour,,40,85,75,65,30,8,50,20,Disagree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Disagree,2,4,1,5,5,3,4,4,5,2,4,Yes,31,397,3,ISCED 3-4,25-31,passed,0,2,1,1,2,2,1,21,20.83266665599966,Higher,Lower,Neutral,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,2,1,,2,2,1,2,2,2,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
11694948,12/09/2024 11:54:43,38,Desktop or Laptop,Chrome 127.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,6,20,male,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Reform UK,,71,25,26,2,98,8,10,39,Agree,Neutral,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Agree,Strongly disagree,Neutral,Agree,4,4,4,4,4,4,4,4,4,4,4,No,20,391,6,ISCED 3-4,18-24,passed,2,2,2,2,2,2,2,32,34.909024621149186,Neutral,Higher,Higher,Higher,Higher,Lower,Neutral,Neutral,Higher,Lower,,1,1,2,2,1,,,2,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694967,12/09/2024 11:57:28,38,Desktop or Laptop,Chrome 103.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,22,male,,Employed,,"Bachelors degree (BA, BSc., BEd., BEng.)",,Slightly right,Conservative,,55,50,30,10,50,8,50,20,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Neutral,Neutral,Agree,Disagree,2,4,2,4,4,2,4,4,4,2,3,Yes,22,394,5,ISCED 5-8,18-24,passed,0,2,2,2,2,2,2,23,16.852299546352718,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Neutral,Neutral,1,1,1,1,1,1,1,1,,,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694971,12/09/2024 11:58:19,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,21,female,,In school,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Right,Conservative,,89,40,38,30,51,8,10,20,Agree,Neutral,Agree,Agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,1,4,2,4,5,5,4,5,3,4,1,Yes,21,502,6,ISCED 3-4,18-24,passed,1,2,2,1,2,1,3,24,20.809613163151305,Neutral,Higher,Higher,Higher,Neutral,Lower,Lower,Lower,Higher,Lower,,1,1,1,,1,2,1,2,2,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
11694976,12/09/2024 11:58:53,38,Desktop or Laptop,Chrome 128.0.0.0,Start P,Yes,1,1,1,1,1,Yes,1,3,21,female,,At university,,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",,Left,Green,,5,25,50,79,0,4,10,39,Strongly disagree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Disagree,2,5,2,5,4,1,4,4,5,2,2,Yes,21,396,2,ISCED 3-4,18-24,passed,3,1,1,2,2,2,1,18,29.444184485225602,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Lower,Higher,1,2,1,1,1,1,1,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
